vendor_name,trip_date,trip_hour,total_revenue
"Creative Mobile Technologies, LLC",2025-06-23,4,3467.14
"Creative Mobile Technologies, LLC",2025-06-26,4,2178.7899999999995
"Curb Mobility, LCC",2025-05-13,4,4536.73
"Curb Mobility, LCC",2025-06-11,4,5960.089999999999
"Creative Mobile Technologies, LLC",2025-03-14,4,4286.66
"Creative Mobile Technologies, LLC",2025-06-02,4,2140.13
"Creative Mobile Technologies, LLC",2025-01-22,4,1952.23
Helix,2025-06-01,4,775.78
"Curb Mobility, LCC",2025-01-22,4,6528.129999999999
"Creative Mobile Technologies, LLC",2025-04-10,4,2697.7799999999997
"Curb Mobility, LCC",2025-02-18,4,6775.85
"Creative Mobile Technologies, LLC",2025-05-25,4,4469.679999999999
"Curb Mobility, LCC",2025-03-06,4,11650.76
"Creative Mobile Technologies, LLC",2025-03-06,4,3390.4
Helix,2025-04-29,4,18.55
"Curb Mobility, LCC",2025-05-30,4,11610.340000000004
"Curb Mobility, LCC",2025-02-02,4,19932.54
"Curb Mobility, LCC",2025-06-14,4,19118.530000000002
Helix,2025-04-24,4,164.95999999999998
Helix,2025-06-14,4,687.0400000000001
Helix,2025-06-27,4,177.23000000000002
"Creative Mobile Technologies, LLC",2025-02-23,4,7000.670000000001
Helix,2025-04-04,4,65.21000000000001
"Creative Mobile Technologies, LLC",2025-06-29,4,6630.92
"Creative Mobile Technologies, LLC",2025-01-05,4,3971.1299999999997
Helix,2025-06-03,4,40.81
"Creative Mobile Technologies, LLC",2025-03-27,4,3375.33
"Creative Mobile Technologies, LLC",2025-04-14,4,2328.7000000000003
"Creative Mobile Technologies, LLC",2025-05-31,4,5123.45
"Curb Mobility, LCC",2025-05-04,4,26300.38
"Creative Mobile Technologies, LLC",2025-02-28,4,3639.2799999999997
"Creative Mobile Technologies, LLC",2025-01-09,4,2285.63
Helix,2025-05-25,4,543.27
"Creative Mobile Technologies, LLC",2025-04-08,4,2315.1
Helix,2025-06-18,4,33.18
Helix,2025-06-23,4,104.86000000000001
"Creative Mobile Technologies, LLC",2025-02-13,4,2871.32
Helix,2025-03-21,4,45.25
"Curb Mobility, LCC",2025-01-30,4,6527.38
"Curb Mobility, LCC",2025-03-11,4,4537.09
"Creative Mobile Technologies, LLC",2025-01-16,4,2782.5199999999995
Helix,2025-06-02,4,61.879999999999995
"Curb Mobility, LCC",2025-04-14,4,6749.83
Helix,2025-06-07,4,557.71
"Creative Mobile Technologies, LLC",2025-03-09,4,10176.52
"Curb Mobility, LCC",2025-03-21,4,12834.75
"Curb Mobility, LCC",2025-04-18,4,12332.429999999998
"Curb Mobility, LCC",2025-03-31,4,10505.1
Helix,2025-06-17,4,87.78
"Curb Mobility, LCC",2025-04-26,4,21147.709999999995
"Curb Mobility, LCC",2025-03-15,4,17902.61
Helix,2025-03-22,4,169.16
Helix,2025-02-09,4,71.44
"Curb Mobility, LCC",2025-05-31,4,15778.640000000003
Helix,2025-05-18,4,800.3499999999999
"Curb Mobility, LCC",2025-04-19,4,17272.39
"Curb Mobility, LCC",2025-06-25,4,6680.110000000001
"Curb Mobility, LCC",2025-03-30,4,29307.24
"Curb Mobility, LCC",2025-01-28,4,5239.079999999999
"Creative Mobile Technologies, LLC",2025-02-27,4,3294.9
"Creative Mobile Technologies, LLC",2025-06-16,4,2476.59
"Curb Mobility, LCC",2025-04-04,4,11628.67
Helix,2025-06-30,4,101.92
"Curb Mobility, LCC",2025-02-15,4,21480.930000000004
Helix,2025-06-06,4,306.98
"Curb Mobility, LCC",2025-05-12,4,8654.960000000001
"Creative Mobile Technologies, LLC",2025-06-10,4,1872.5399999999997
"Creative Mobile Technologies, LLC",2025-05-13,4,1829.41
"Creative Mobile Technologies, LLC",2025-04-02,4,2479.23
"Creative Mobile Technologies, LLC",2025-04-29,4,2295.7
"Curb Mobility, LCC",2025-04-08,4,7121.69
"Creative Mobile Technologies, LLC",2025-04-27,4,4944.37
"Creative Mobile Technologies, LLC",2025-05-09,4,4057.6700000000005
"Curb Mobility, LCC",2025-03-01,4,22699.11
"Creative Mobile Technologies, LLC",2025-05-03,4,5797.379999999999
"Curb Mobility, LCC",2025-03-09,4,44259.53
"Creative Mobile Technologies, LLC",2025-05-02,4,3925.9400000000005
"Creative Mobile Technologies, LLC",2025-05-08,4,2923.72
"Curb Mobility, LCC",2025-06-13,4,12512.920000000002
"Curb Mobility, LCC",2025-06-20,4,12101.820000000002
Helix,2025-06-11,4,15.05
"Curb Mobility, LCC",2025-05-15,4,11317.63
"Curb Mobility, LCC",2025-04-07,4,7084.38
"Creative Mobile Technologies, LLC",2025-02-20,4,2968.7900000000004
"Creative Mobile Technologies, LLC",2025-03-25,5,5868.909999999999
"Curb Mobility, LCC",2025-04-12,5,9090.880000000001
"Creative Mobile Technologies, LLC",2025-04-06,5,3318.0799999999995
"Creative Mobile Technologies, LLC",2025-01-23,5,6778.11
"Curb Mobility, LCC",2025-03-18,5,14083.929999999998
"Creative Mobile Technologies, LLC",2025-06-25,5,6862.64
"Curb Mobility, LCC",2025-06-01,5,18698.03
"Curb Mobility, LCC",2025-02-26,5,13589.46
"Creative Mobile Technologies, LLC",2025-04-25,5,8751.18
"Curb Mobility, LCC",2025-02-14,5,17042.329999999998
Helix,2025-04-19,5,158.94
Helix,2025-05-03,5,160.57
Helix,2025-03-13,5,11.55
"Curb Mobility, LCC",2025-01-10,5,14635.12
"Creative Mobile Technologies, LLC",2025-03-06,5,7247.9299999999985
"Creative Mobile Technologies, LLC",2025-04-02,5,6874.21
"Creative Mobile Technologies, LLC",2025-02-24,5,6267.85
Helix,2025-06-30,5,249.44000000000003
Helix,2025-06-28,5,213.04999999999998
"Creative Mobile Technologies, LLC",2025-05-02,5,7938.679999999999
"Curb Mobility, LCC",2025-02-22,5,11329.41
"Curb Mobility, LCC",2025-01-02,5,16425.55
"Creative Mobile Technologies, LLC",2025-04-20,5,3219.9100000000003
"Curb Mobility, LCC",2025-05-12,5,18226.070000000003
"Creative Mobile Technologies, LLC",2025-01-02,5,6308.539999999999
"Curb Mobility, LCC",2025-02-25,5,12141.27
"Curb Mobility, LCC",2025-01-17,5,16780.57
Helix,2025-04-02,5,42.42
"Curb Mobility, LCC",2025-02-03,5,13601.55
"Creative Mobile Technologies, LLC",2025-05-11,5,5066.08
Helix,2025-04-06,5,73.5
"Curb Mobility, LCC",2025-05-15,5,18658.920000000002
"Creative Mobile Technologies, LLC",2025-06-01,5,4247.54
"Creative Mobile Technologies, LLC",2025-01-01,5,4901.039999999999
Helix,2025-05-01,5,203.95999999999998
"Creative Mobile Technologies, LLC",2025-05-16,5,10110.35
"Curb Mobility, LCC",2025-05-27,5,17571.449999999997
"Creative Mobile Technologies, LLC",2025-02-11,5,4782.219999999999
"Curb Mobility, LCC",2025-03-19,5,15125.680000000004
"Curb Mobility, LCC",2025-02-02,5,12900.65
"Creative Mobile Technologies, LLC",2025-01-20,5,3203.7400000000002
"Curb Mobility, LCC",2025-06-18,5,15640.780000000002
"Creative Mobile Technologies, LLC",2025-02-03,5,6365.129999999999
"Curb Mobility, LCC",2025-05-08,5,17330.46
"Curb Mobility, LCC",2025-03-14,5,19877.400000000005
"Creative Mobile Technologies, LLC",2025-03-24,5,7618.159999999999
"Curb Mobility, LCC",2025-04-03,5,14468
Helix,2025-04-22,5,148.38
"Curb Mobility, LCC",2025-03-11,5,12910.450000000003
"Creative Mobile Technologies, LLC",2025-03-29,5,3570.01
"Creative Mobile Technologies, LLC",2025-06-18,5,6804.58
Helix,2025-06-18,5,242.11
"Curb Mobility, LCC",2025-03-20,5,17755.759999999995
Helix,2025-04-01,5,65.82
"Curb Mobility, LCC",2025-04-07,5,15557.650000000003
"Curb Mobility, LCC",2025-01-15,5,13743.160000000002
"Curb Mobility, LCC",2025-05-31,5,12742.649999999998
Helix,2025-03-28,5,37.74
"Curb Mobility, LCC",2025-01-24,5,13742.96
"Curb Mobility, LCC",2025-02-19,5,14121.869999999999
"Creative Mobile Technologies, LLC",2025-02-21,5,5508.32
"Creative Mobile Technologies, LLC",2025-01-06,5,6856.26
"Curb Mobility, LCC",2025-06-19,5,18691.36
Helix,2025-06-03,5,146.96
Helix,2025-03-14,5,106.7
"Creative Mobile Technologies, LLC",2025-01-28,5,5949.490000000001
"Curb Mobility, LCC",2025-02-27,5,16682.65
"Curb Mobility, LCC",2025-02-04,5,12657.659999999998
"Curb Mobility, LCC",2025-05-23,5,23707.180000000004
Helix,2025-03-07,5,37.45
"Creative Mobile Technologies, LLC",2025-01-27,5,7239.119999999999
"Creative Mobile Technologies, LLC",2025-06-15,5,3299.58
"Creative Mobile Technologies, LLC",2025-02-23,5,3809.8099999999995
"Creative Mobile Technologies, LLC",2025-03-21,5,8315.470000000001
"Curb Mobility, LCC",2025-06-08,5,16497.56
"Creative Mobile Technologies, LLC",2025-01-15,5,7346.160000000002
"Creative Mobile Technologies, LLC",2025-01-10,5,6227.2
"Curb Mobility, LCC",2025-02-08,5,11973.980000000003
Helix,2025-05-20,5,159.24
"Creative Mobile Technologies, LLC",2025-03-18,5,7452.200000000001
Helix,2025-06-04,5,128.72000000000003
"Creative Mobile Technologies, LLC",2025-01-13,5,7282.33
Helix,2025-04-20,5,468.05999999999995
"Curb Mobility, LCC",2025-04-09,5,15767.479999999998
"Creative Mobile Technologies, LLC",2025-05-31,5,3585.140000000001
"Creative Mobile Technologies, LLC",2025-04-30,5,7252.950000000001
"Creative Mobile Technologies, LLC",2025-02-02,5,3217.4999999999995
Helix,2025-05-27,5,217.96999999999997
"Curb Mobility, LCC",2025-06-09,5,19514.129999999997
"Curb Mobility, LCC",2025-01-08,5,13197.12
"Curb Mobility, LCC",2025-04-13,5,12093.520000000002
"Creative Mobile Technologies, LLC",2025-01-21,5,4975
Helix,2025-03-12,5,98.74
"Curb Mobility, LCC",2025-02-23,5,15118.41
"Curb Mobility, LCC",2025-05-10,5,13623.899999999998
"Curb Mobility, LCC",2025-02-24,5,14282.91
"Creative Mobile Technologies, LLC",2025-01-16,5,5685.200000000001
"Curb Mobility, LCC",2025-06-04,5,13732.77
"Creative Mobile Technologies, LLC",2025-02-12,5,6764.48
"Creative Mobile Technologies, LLC",2025-01-05,5,2938.7999999999993
"Curb Mobility, LCC",2025-03-24,5,17162.7
"Curb Mobility, LCC",2025-01-11,5,9696.26
"Creative Mobile Technologies, LLC",2025-01-03,5,4371.16
Helix,2025-05-28,5,259.83
"Creative Mobile Technologies, LLC",2025-05-07,5,6482.2300000000005
"Curb Mobility, LCC",2025-04-08,5,11444.31
"Curb Mobility, LCC",2025-06-29,5,16157.56
"Creative Mobile Technologies, LLC",2025-05-21,5,8433.669999999998
"Curb Mobility, LCC",2025-02-06,5,12307.28
"Curb Mobility, LCC",2025-02-11,5,13979.849999999999
"Curb Mobility, LCC",2025-04-11,5,13724.460000000001
"Creative Mobile Technologies, LLC",2025-03-28,5,7588.860000000001
"Creative Mobile Technologies, LLC",2025-05-26,5,3945.0700000000006
Helix,2025-05-30,5,364.71000000000004
"Curb Mobility, LCC",2025-02-05,5,14779.46
"Creative Mobile Technologies, LLC",2025-01-25,5,2122.81
"Creative Mobile Technologies, LLC",2025-04-27,5,3837.25
Helix,2025-04-17,5,193.75
"Curb Mobility, LCC",2025-03-05,5,16070.919999999998
"Creative Mobile Technologies, LLC",2025-06-27,5,6204.36
"Creative Mobile Technologies, LLC",2025-04-24,5,7136.640000000001
"Curb Mobility, LCC",2025-06-16,5,17728.380000000005
"Creative Mobile Technologies, LLC",2025-03-02,5,4002.1700000000005
"Curb Mobility, LCC",2025-04-20,5,16373.84
Helix,2025-04-12,5,23.1
"Curb Mobility, LCC",2025-05-11,5,16833.510000000002
"Creative Mobile Technologies, LLC",2025-03-03,5,6524.65
"Creative Mobile Technologies, LLC",2025-04-12,5,2793.3800000000006
"Curb Mobility, LCC",2025-04-10,5,14215.3
"Curb Mobility, LCC",2025-04-14,5,14332.909999999998
Helix,2025-06-27,5,73.5
"Curb Mobility, LCC",2025-05-30,5,17248.8
"Creative Mobile Technologies, LLC",2025-02-09,5,3158.3600000000006
Helix,2025-05-13,5,233.10999999999999
Helix,2025-06-25,5,230.22
"Creative Mobile Technologies, LLC",2025-06-17,5,6510.88
"Creative Mobile Technologies, LLC",2025-03-26,5,7014.02
"Curb Mobility, LCC",2025-05-20,5,15661.989999999998
"Creative Mobile Technologies, LLC",2025-04-18,5,6097.61
"Curb Mobility, LCC",2025-01-31,5,16978.11
Helix,2025-04-08,5,43.78
"Curb Mobility, LCC",2025-06-24,5,15157.56
"Curb Mobility, LCC",2025-06-03,5,12115.600000000002
Helix,2025-06-16,5,124.75
"Curb Mobility, LCC",2025-04-24,5,14353.58
"Creative Mobile Technologies, LLC",2025-06-22,5,4348.67
Helix,2025-06-07,5,277.5
"Creative Mobile Technologies, LLC",2025-01-31,5,7355.3
Helix,2025-04-13,5,202.86
"Curb Mobility, LCC",2025-05-26,5,15469.500000000004
"Curb Mobility, LCC",2025-02-18,5,13924.26
Helix,2025-04-26,5,34.05
"Curb Mobility, LCC",2025-03-12,5,12141.26
"Creative Mobile Technologies, LLC",2025-01-26,5,3508.24
"Curb Mobility, LCC",2025-03-22,5,11823.08
"Creative Mobile Technologies, LLC",2025-04-28,5,7269.11
Helix,2025-04-04,5,32.2
Helix,2025-02-28,5,16.45
Helix,2025-06-24,5,168.79
"Curb Mobility, LCC",2025-03-27,5,15879.489999999996
"Creative Mobile Technologies, LLC",2025-06-07,5,3110.76
"Creative Mobile Technologies, LLC",2025-03-07,5,6492.150000000001
"Curb Mobility, LCC",2025-04-23,5,12900.77
"Creative Mobile Technologies, LLC",2025-03-13,5,6653.799999999999
Helix,2025-03-10,5,18.5
"Curb Mobility, LCC",2025-06-05,5,17803.870000000003
"Creative Mobile Technologies, LLC",2025-04-10,5,6642.599999999999
"Curb Mobility, LCC",2025-01-20,5,11798.990000000002
"Creative Mobile Technologies, LLC",2025-06-06,5,7540.04
"Curb Mobility, LCC",2025-04-29,5,14882.23
"Curb Mobility, LCC",2025-01-05,5,14834.970000000001
"Creative Mobile Technologies, LLC",2025-06-20,5,8522.31
"Curb Mobility, LCC",2025-01-26,5,11975.060000000001
Helix,2025-06-21,5,134.24
"Creative Mobile Technologies, LLC",2025-02-16,5,3349.36
"Creative Mobile Technologies, LLC",2025-02-05,5,6165.629999999998
"Creative Mobile Technologies, LLC",2025-04-16,5,5885.000000000001
"Curb Mobility, LCC",2025-05-09,5,19900.039999999997
Helix,2025-06-20,5,136.17000000000002
Helix,2025-04-25,5,124.41
Helix,2025-05-24,5,219.54000000000002
"Curb Mobility, LCC",2025-04-28,5,20429.15
"Curb Mobility, LCC",2025-06-28,5,13407.669999999998
Helix,2025-03-09,5,116.5
"Creative Mobile Technologies, LLC",2025-03-05,5,5797.990000000001
Helix,2025-05-23,5,204.86999999999998
"Curb Mobility, LCC",2025-06-26,5,16177.85
"Creative Mobile Technologies, LLC",2025-02-17,5,3126.32
Helix,2025-05-06,5,177.02999999999997
"Creative Mobile Technologies, LLC",2025-05-19,5,8470.130000000001
"Curb Mobility, LCC",2025-03-21,5,20884.88
"Curb Mobility, LCC",2025-05-07,5,14985.26
"Curb Mobility, LCC",2025-01-19,5,12468.150000000001
"Creative Mobile Technologies, LLC",2025-04-01,5,6110.89
Helix,2025-03-27,5,38.4
"Curb Mobility, LCC",2025-05-03,5,12318.450000000003
"Curb Mobility, LCC",2025-06-20,5,16854.58
Helix,2025-06-12,5,175.16999999999996
"Creative Mobile Technologies, LLC",2025-05-04,5,3202.6800000000003
"Creative Mobile Technologies, LLC",2025-05-30,5,6437.060000000001
Helix,2025-04-23,5,28.14
Helix,2025-04-21,5,59.43
"Creative Mobile Technologies, LLC",2025-06-29,5,3546.31
"Curb Mobility, LCC",2025-05-24,5,14169.17
"Creative Mobile Technologies, LLC",2025-05-09,5,6839.9
"Curb Mobility, LCC",2025-02-17,5,10687.409999999998
"Curb Mobility, LCC",2025-01-16,5,11343.609999999999
"Creative Mobile Technologies, LLC",2025-05-28,5,7162.4400000000005
"Creative Mobile Technologies, LLC",2025-04-11,5,7780.48
"Creative Mobile Technologies, LLC",2025-01-09,5,4332.21
"Creative Mobile Technologies, LLC",2025-01-07,5,6281.549999999999
"Creative Mobile Technologies, LLC",2025-03-01,5,4436.8
"Creative Mobile Technologies, LLC",2025-06-05,5,7162.2699999999995
"Creative Mobile Technologies, LLC",2025-01-17,5,7323.599999999999
Helix,2025-05-04,5,227.1
"Curb Mobility, LCC",2025-04-02,5,12449.43
"Creative Mobile Technologies, LLC",2025-06-14,5,3211.41
"Curb Mobility, LCC",2025-04-04,5,20884.239999999994
"Creative Mobile Technologies, LLC",2025-02-27,5,6479.18
"Curb Mobility, LCC",2025-05-05,5,15467.099999999997
"Curb Mobility, LCC",2025-03-04,5,13492.840000000002
Helix,2025-05-12,5,95.81
"Creative Mobile Technologies, LLC",2025-06-09,5,8120.27
"Creative Mobile Technologies, LLC",2025-01-18,5,3510.22
"Curb Mobility, LCC",2025-06-23,5,16794.3
"Curb Mobility, LCC",2025-04-25,5,20697.05
Helix,2025-05-18,5,200.95999999999998
Helix,2025-06-26,5,48.72
"Curb Mobility, LCC",2025-05-25,5,11588.349999999999
"Creative Mobile Technologies, LLC",2025-02-14,5,7464.75
"Creative Mobile Technologies, LLC",2025-05-08,5,7250.550000000001
"Curb Mobility, LCC",2025-02-15,5,10720.82
Helix,2025-06-09,5,140.21
"Creative Mobile Technologies, LLC",2025-04-09,5,6702.41
"Curb Mobility, LCC",2025-05-13,5,14855.099999999999
Helix,2025-06-10,5,115.89
"Creative Mobile Technologies, LLC",2025-05-05,5,8289.28
"Creative Mobile Technologies, LLC",2025-05-14,5,6794.3099999999995
Helix,2025-06-15,5,150.97
Helix,2025-03-11,5,35
"Curb Mobility, LCC",2025-05-01,5,19573.030000000002
"Creative Mobile Technologies, LLC",2025-06-23,5,7383.669999999999
"Creative Mobile Technologies, LLC",2025-01-04,5,2346.29
"Creative Mobile Technologies, LLC",2025-05-06,5,6677.4
"Creative Mobile Technologies, LLC",2025-01-11,5,2354.9799999999996
"Curb Mobility, LCC",2025-01-27,5,11331.940000000002
"Curb Mobility, LCC",2025-03-10,5,11928.61
"Curb Mobility, LCC",2025-04-27,5,19927.16
"Curb Mobility, LCC",2025-04-16,5,13972.859999999999
Helix,2025-04-03,5,26.88
"Creative Mobile Technologies, LLC",2025-03-10,5,5265.390000000001
"Creative Mobile Technologies, LLC",2025-06-12,5,6883.7699999999995
Helix,2025-04-14,5,15.31
"Curb Mobility, LCC",2025-06-30,5,16992.02
Helix,2025-04-09,5,36.12
"Creative Mobile Technologies, LLC",2025-06-26,5,7143.2699999999995
Helix,2025-03-21,5,18.55
"Curb Mobility, LCC",2025-02-01,5,13010.07
Helix,2025-03-29,5,93.19
"Curb Mobility, LCC",2025-01-22,5,12225.06
"Curb Mobility, LCC",2025-05-18,5,18602.450000000004
"Creative Mobile Technologies, LLC",2025-06-30,5,8866.89
"Curb Mobility, LCC",2025-04-05,5,13050.06
"Curb Mobility, LCC",2025-04-19,5,10390.55
"Curb Mobility, LCC",2025-04-26,5,12123.04
"Curb Mobility, LCC",2025-02-28,5,18095.65
"Curb Mobility, LCC",2025-06-21,5,13655.01
"Curb Mobility, LCC",2025-04-21,5,16056.190000000002
"Curb Mobility, LCC",2025-01-06,5,17422.019999999997
Helix,2025-04-10,5,130.6
Helix,2025-04-24,5,90.02
"Curb Mobility, LCC",2025-06-17,5,14186.55
"Creative Mobile Technologies, LLC",2025-03-17,5,7330.129999999999
"Curb Mobility, LCC",2025-03-25,5,14723.78
"Creative Mobile Technologies, LLC",2025-05-27,5,8454.32
"Creative Mobile Technologies, LLC",2025-02-08,5,3291.68
"Curb Mobility, LCC",2025-06-27,5,17711.93
"Curb Mobility, LCC",2025-02-07,5,14161.039999999997
"Curb Mobility, LCC",2025-04-30,5,12263.240000000002
"Creative Mobile Technologies, LLC",2025-06-19,5,7119.46
"Creative Mobile Technologies, LLC",2025-04-13,5,3165.7099999999996
"Curb Mobility, LCC",2025-06-12,5,18542.98
"Creative Mobile Technologies, LLC",2025-04-26,5,2929.82
"Creative Mobile Technologies, LLC",2025-06-21,5,3403.6099999999997
"Creative Mobile Technologies, LLC",2025-05-01,5,7449.290000000001
"Curb Mobility, LCC",2025-03-07,5,18698.54
"Creative Mobile Technologies, LLC",2025-05-25,5,3253.31
"Creative Mobile Technologies, LLC",2025-03-23,5,3810.6299999999997
"Creative Mobile Technologies, LLC",2025-05-10,5,3945.45
"Curb Mobility, LCC",2025-01-12,5,13401.550000000001
"Curb Mobility, LCC",2025-03-17,5,16137.250000000002
"Creative Mobile Technologies, LLC",2025-06-04,5,7577.39
Helix,2025-05-31,5,12.2
"Curb Mobility, LCC",2025-03-03,5,15552.190000000002
"Creative Mobile Technologies, LLC",2025-03-09,5,4558.989999999999
"Curb Mobility, LCC",2025-05-14,5,14447.270000000004
Helix,2025-04-11,5,96.42999999999999
"Creative Mobile Technologies, LLC",2025-02-18,5,6097.199999999999
"Creative Mobile Technologies, LLC",2025-03-31,5,6044.21
"Creative Mobile Technologies, LLC",2025-04-15,5,5557.639999999999
Helix,2025-04-27,5,45.85
"Creative Mobile Technologies, LLC",2025-02-26,5,6126.58
Helix,2025-04-16,5,165.34
"Curb Mobility, LCC",2025-03-29,5,12501.060000000001
"Curb Mobility, LCC",2025-06-11,5,15190.22
"Curb Mobility, LCC",2025-01-01,5,22294.460000000003
"Creative Mobile Technologies, LLC",2025-03-30,5,4066.62
Helix,2025-05-11,5,211.33999999999997
"Creative Mobile Technologies, LLC",2025-01-14,5,5615.620000000001
Helix,2025-03-19,5,9.7
"Curb Mobility, LCC",2025-06-15,5,15807.109999999997
"Curb Mobility, LCC",2025-05-28,5,13821.41
"Curb Mobility, LCC",2025-06-10,5,12296.06
"Curb Mobility, LCC",2025-05-16,5,26624.540000000005
Helix,2025-06-05,5,120.58
"Creative Mobile Technologies, LLC",2025-05-29,5,5877.459999999999
"Creative Mobile Technologies, LLC",2025-04-07,5,7700.66
"Curb Mobility, LCC",2025-01-18,5,11906.779999999999
Helix,2025-06-14,5,223.78000000000003
"Creative Mobile Technologies, LLC",2025-02-10,5,6976.830000000001
Helix,2025-05-26,5,224.23999999999998
"Curb Mobility, LCC",2025-05-17,5,21068.04
"Creative Mobile Technologies, LLC",2025-03-08,5,3679.3599999999997
"Creative Mobile Technologies, LLC",2025-02-20,5,7138.4400000000005
Helix,2025-06-22,5,420.19
"Creative Mobile Technologies, LLC",2025-04-08,5,6875.95
"Creative Mobile Technologies, LLC",2025-05-24,5,3677.36
"Creative Mobile Technologies, LLC",2025-02-13,5,6761.63
"Creative Mobile Technologies, LLC",2025-05-12,5,7989.219999999999
"Creative Mobile Technologies, LLC",2025-03-15,5,3578.25
"Curb Mobility, LCC",2025-06-07,5,12093.35
"Curb Mobility, LCC",2025-01-29,5,10673.109999999999
"Curb Mobility, LCC",2025-02-12,5,12560.390000000001
"Curb Mobility, LCC",2025-01-04,5,12493.029999999999
"Curb Mobility, LCC",2025-03-16,5,17688.17
"Creative Mobile Technologies, LLC",2025-06-13,5,7405.1900000000005
